annotator_ID|topic|original_text|counterfactual|timeInS|a_frames|a_fluency|a_meaning|experiment_type|original_frames|target_frames
11|ne|That ' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fossil fuels such as coal and natural gas .|That' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of chemicals such as nuclear energy. .|14|---ENVIRONMENTAL---------|4|1|ne/exchange_random_labels_1_by_t5-small_TOP50|O-ENVIRONMENTAL-FOSSIL|ENVIRONMENTAL-TECHNOLOGICAL
31|ne|That ' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fossil fuels such as coal and natural gas .|That' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of chemicals such as nuclear energy. .|17|--ENERGY--FOSSIL--------|4|1|ne/exchange_random_labels_1_by_t5-small_TOP50|O-ENVIRONMENTAL-FOSSIL|ENVIRONMENTAL-TECHNOLOGICAL
99|ne|That ' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fossil fuels such as coal and natural gas .|That' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of chemicals such as nuclear energy. .|12|---ENVIRONMENTAL-FOSSIL--------|4|10|ne/exchange_random_labels_1_by_t5-small_TOP50|O-ENVIRONMENTAL-FOSSIL|ENVIRONMENTAL-TECHNOLOGICAL
11|ne|That ' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fossil fuels such as coal and natural gas .|That' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fuels such as coal, oil, or natural gasâ €.|15|---ENVIRONMENTAL---------|5|10|ne/exchange_random_labels_1_by_t5-large_TOP10|O-ENVIRONMENTAL-FOSSIL|ENVIRONMENTAL-HEALTH
31|ne|That ' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fossil fuels such as coal and natural gas .|That' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fuels such as coal, oil, or natural gasâ €.|188|---ENVIRONMENTAL-FOSSIL--------|2|10|ne/exchange_random_labels_1_by_t5-large_TOP10|O-ENVIRONMENTAL-FOSSIL|ENVIRONMENTAL-HEALTH
99|ne|That ' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fossil fuels such as coal and natural gas .|That' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fuels such as coal, oil, or natural gasâ €.|49|---ENVIRONMENTAL-FOSSIL--------|4|10|ne/exchange_random_labels_1_by_t5-large_TOP10|O-ENVIRONMENTAL-FOSSIL|ENVIRONMENTAL-HEALTH
11|ne|That ' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fossil fuels such as coal and natural gas .|That' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of toxic materials such as carbon dioxide gas.|23|---ENVIRONMENTAL---------|3|1|ne/exchange_random_labels_1_by_t5-small_TOP10|O-ENVIRONMENTAL-FOSSIL|ENVIRONMENTAL-TECHNOLOGICAL
31|ne|That ' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fossil fuels such as coal and natural gas .|That' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of toxic materials such as carbon dioxide gas.|55|---ENVIRONMENTAL-FOSSIL-----TECHNOLOGICAL---|2|-1|ne/exchange_random_labels_1_by_t5-small_TOP10|O-ENVIRONMENTAL-FOSSIL|ENVIRONMENTAL-TECHNOLOGICAL
99|ne|That ' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of fossil fuels such as coal and natural gas .|That' s because the nuclear fission process produces virtually no greenhouse gas emissionsâ € ” unlike the burning of toxic materials such as carbon dioxide gas.|17|---ENVIRONMENTAL---------|4|0|ne/exchange_random_labels_1_by_t5-small_TOP10|O-ENVIRONMENTAL-FOSSIL|ENVIRONMENTAL-TECHNOLOGICAL
11|ne|That being said , nuclear energy is definitely a type of renewable energy that we need to look at .|That being said, nuclear energy is definitely a type of energy that we need to look at.|56|---------TECHNOLOGICAL---|4|10|ne/exchange_random_labels_1_by_t5-large_TOP10|O-RENEWABLES|HEALTH
31|ne|That being said , nuclear energy is definitely a type of renewable energy that we need to look at .|That being said, nuclear energy is definitely a type of energy that we need to look at.|102|-COSTS-----------|4|1|ne/exchange_random_labels_1_by_t5-large_TOP10|O-RENEWABLES|HEALTH
99|ne|That being said , nuclear energy is definitely a type of renewable energy that we need to look at .|That being said, nuclear energy is definitely a type of energy that we need to look at.|39|--ENERGY-----RELIABILITY-----|4|1|ne/exchange_random_labels_1_by_t5-large_TOP10|O-RENEWABLES|HEALTH
11|ne|The 54 % opposing it is up significantly from 43 % a year ago , while the 44 % who favor using nuclear energy is down from 51 % .|The country's use of it is up significantly from 43% a year ago, while the percentage of nuclear energy is down from 51%.|58|----FOSSIL--------|4|1|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|O-PUBLIC|HEALTH
31|ne|The 54 % opposing it is up significantly from 43 % a year ago , while the 44 % who favor using nuclear energy is down from 51 % .|The country's use of it is up significantly from 43% a year ago, while the percentage of nuclear energy is down from 51%.|119|------PUBLIC------|2|-1|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|O-PUBLIC|HEALTH
99|ne|The 54 % opposing it is up significantly from 43 % a year ago , while the 44 % who favor using nuclear energy is down from 51 % .|The country's use of it is up significantly from 43% a year ago, while the percentage of nuclear energy is down from 51%.|24|------------|4|0|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|O-PUBLIC|HEALTH
11|ne|The accident at [ TMI-2 ] has already impaired the health and sense of well being of these individuals , as evidenced by their feelings of increased anxiety , tension and fear , a sense of helplessness and such physical disorders as skin rashes , aggravated ulcers , and skeletal and muscular problems .|The accident at [TMI-2] has already impaired the strength and sense of appreciation of these individuals, as evidenced by their feelings of increased anxiety, tension and fear, a sense of helplessness and such feelings as depression and fear, anxiety, anxiety, and so on and beyond.|411|ACCIDENTS/SECURITY-----HEALTH-------|4|1|ne/remove_random_labels_1_by_t5-small_TOP10|HEALTH-O-ACCIDENTS/SECURITY|ACCIDENTS/SECURITY
31|ne|The accident at [ TMI-2 ] has already impaired the health and sense of well being of these individuals , as evidenced by their feelings of increased anxiety , tension and fear , a sense of helplessness and such physical disorders as skin rashes , aggravated ulcers , and skeletal and muscular problems .|The accident at [TMI-2] has already impaired the strength and sense of appreciation of these individuals, as evidenced by their feelings of increased anxiety, tension and fear, a sense of helplessness and such feelings as depression and fear, anxiety, anxiety, and so on and beyond.|127|ACCIDENTS/SECURITY------------|2|-1|ne/remove_random_labels_1_by_t5-small_TOP10|HEALTH-O-ACCIDENTS/SECURITY|ACCIDENTS/SECURITY
99|ne|The accident at [ TMI-2 ] has already impaired the health and sense of well being of these individuals , as evidenced by their feelings of increased anxiety , tension and fear , a sense of helplessness and such physical disorders as skin rashes , aggravated ulcers , and skeletal and muscular problems .|The accident at [TMI-2] has already impaired the strength and sense of appreciation of these individuals, as evidenced by their feelings of increased anxiety, tension and fear, a sense of helplessness and such feelings as depression and fear, anxiety, anxiety, and so on and beyond.|35|ACCIDENTS/SECURITY-----HEALTH-------|4|1|ne/remove_random_labels_1_by_t5-small_TOP10|HEALTH-O-ACCIDENTS/SECURITY|ACCIDENTS/SECURITY
11|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|although it is able to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining nuclear fuel reserves to be mined and used.|33|----FOSSIL--------|4|10|ne/exchange_random_labels_1_by_t5-large_TOP10|O-FOSSIL-RELIABILITY|RENEWABLES-FOSSIL
31|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|although it is able to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining nuclear fuel reserves to be mined and used.|82|--ENERGY----PUBLIC--RENEWABLES----|3|0|ne/exchange_random_labels_1_by_t5-large_TOP10|O-FOSSIL-RELIABILITY|RENEWABLES-FOSSIL
99|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|although it is able to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining nuclear fuel reserves to be mined and used.|68|---ENVIRONMENTAL-FOSSIL--------|4|0|ne/exchange_random_labels_1_by_t5-large_TOP10|O-FOSSIL-RELIABILITY|RENEWABLES-FOSSIL
11|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|as nuclear power continues to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining oil to be mined and used.|24|----FOSSIL--------|4|1|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP10|O-FOSSIL-RELIABILITY|FOSSIL-WEAPONS
31|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|as nuclear power continues to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining oil to be mined and used.|31|--ENERGY----PUBLIC--RENEWABLES----|3|0|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP10|O-FOSSIL-RELIABILITY|FOSSIL-WEAPONS
99|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|as nuclear power continues to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining oil to be mined and used.|17|---ENVIRONMENTAL---------|4|0|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP10|O-FOSSIL-RELIABILITY|FOSSIL-WEAPONS
11|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|if it’s going to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining fossil fuel to be mined and used.|18|----FOSSIL--------|3|1|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|O-FOSSIL-RELIABILITY|WASTE-FOSSIL
31|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|if it’s going to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining fossil fuel to be mined and used.|47|----FOSSIL--PUBLIC--RENEWABLES----|4|0|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|O-FOSSIL-RELIABILITY|WASTE-FOSSIL
99|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|if it’s going to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining fossil fuel to be mined and used.|15|---ENVIRONMENTAL-FOSSIL--------|4|0|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|O-FOSSIL-RELIABILITY|WASTE-FOSSIL
11|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|if nuclear weapons continue to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining fossil oil to be mined and used.|18|----FOSSIL--------|2|1|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP50|O-FOSSIL-RELIABILITY|FOSSIL-WEAPONS
31|ne|The amount of Uranium on the earth is n’t NEARLY enough to sustain us for long enough to relieve the need of fossil fuels , we ’re talking no more than 80 years for the remaining Uranium to be mined and used .|if nuclear weapons continue to sustain us for long enough to relieve the need of fossil fuels, we ’re talking no more than 80 years for the remaining fossil oil to be mined and used.|47|----FOSSIL-------WEAPONS-|4|-1|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP50|O-FOSSIL-RELIABILITY|FOSSIL-WEAPONS
